18:04:37.548 **********  A1  **********
18:04:57.649 384, 1647270297649, thing(4,-1,obstacle,)
18:04:57.649 384, 1647270297649, task(task0,137,10,[req(0,1,b2)])
18:04:57.649 384, 1647270297649, deadline(1647270301555)
18:04:57.649 384, 1647270297649, requestAction
18:04:57.649 384, 1647270297649, role(explorer,7,[rotate,move,adopt,clear,detach,survey,skip,attach],[3,0],0.3,1)
18:04:57.649 384, 1647270297649, thing(-1,4,obstacle,)
18:04:57.649 384, 1647270297649, thing(-3,1,obstacle,)
18:04:57.649 384, 1647270297649, thing(-1,2,obstacle,)
18:04:57.649 384, 1647270297649, thing(1,1,obstacle,)
18:04:57.649 384, 1647270297649, thing(-1,-2,obstacle,)
18:04:57.649 384, 1647270297649, thing(1,-1,obstacle,)
18:04:57.649 384, 1647270297649, task(task3,278,90,[req(0,1,b0),req(0,2,b0),req(0,3,b2)])
18:04:57.649 384, 1647270297649, thing(1,-3,obstacle,)
18:04:57.649 384, 1647270297649, thing(3,-2,obstacle,)
18:04:57.649 384, 1647270297649, task(task1,119,40,[req(0,1,b1),req(69,1,b1)])
18:04:57.649 384, 1647270297649, step(161)
18:04:57.649 384, 1647270297649, role(default,5,[rotate,move,adopt,clear,detach,skip],[1],0.3,1)
18:04:57.649 384, 1647270297649, thing(0,4,obstacle,)
18:04:57.649 384, 1647270297649, steps(750)
18:04:57.649 384, 1647270297649, thing(-2,-3,obstacle,)
18:04:57.649 384, 1647270297649, thing(0,2,obstacle,)
18:04:57.649 384, 1647270297649, thing(-2,-1,obstacle,)
18:04:57.649 384, 1647270297649, thing(2,-1,obstacle,)
18:04:57.649 384, 1647270297649, thing(0,-2,obstacle,)
18:04:57.649 384, 1647270297649, thing(2,-3,obstacle,)
18:04:57.649 384, 1647270297649, thing(0,-4,obstacle,)
18:04:57.649 384, 1647270297649, thing(4,0,obstacle,)
18:04:57.649 384, 1647270297649, role(digger,5,[rotate,move,adopt,clear,detach,skip],[1,0],1.0,5)
18:04:57.649 384, 1647270297649, role(constructor,5,[rotate,request,disconnect,move,submit,adopt,clear,detach,skip,attach,connect],[1],0.3,1)
18:04:57.649 384, 1647270297649, thing(0,0,entity,A)
18:04:57.649 384, 1647270297649, role(default)
18:04:57.649 384, 1647270297649, thing(-1,3,obstacle,)
18:04:57.649 384, 1647270297649, timestamp(1647270297555)
18:04:57.649 384, 1647270297649, norm(n1,10,198,[requirement(role,digger,1,)],14)
18:04:57.649 384, 1647270297649, thing(1,2,obstacle,)
18:04:57.649 384, 1647270297649, thing(-1,1,obstacle,)
18:04:57.649 384, 1647270297649, score(0)
18:04:57.649 384, 1647270297649, thing(-1,-1,obstacle,)
18:04:57.649 384, 1647270297649, thing(1,0,obstacle,)
18:04:57.649 384, 1647270297649, thing(-1,-3,obstacle,)
18:04:57.649 384, 1647270297649, thing(1,-2,obstacle,)
18:04:57.649 384, 1647270297649, thing(1,-4,obstacle,)
18:04:57.649 384, 1647270297649, thing(3,-1,obstacle,)
18:04:57.649 384, 1647270297649, thing(5,0,obstacle,)
18:04:57.649 384, 1647270297649, energy(100)
18:04:57.649 384, 1647270297649, name(agentA1)
18:04:57.649 384, 1647270297649, team(A)
18:04:57.649 384, 1647270297649, task(task2,311,10,[req(0,1,b1)])
18:04:57.649 384, 1647270297649, teamSize(1)
18:04:57.649 $$$$$ RULE EXECUTION : If there is an obstacle in front of the agent : clear [[e]]
18:04:57.759 **********  A1  **********
18:04:57.759 386, 1647270297759, actionID(162)
18:04:57.759 386, 1647270297759, simStart
18:04:57.759 386, 1647270297759, thing(0,5,obstacle,)
18:04:57.759 386, 1647270297759, thing(-4,-1,obstacle,)
18:04:57.759 386, 1647270297759, thing(0,3,obstacle,)
18:04:57.759 386, 1647270297759, deactivated(false)
18:04:57.759 386, 1647270297759, thing(-4,1,obstacle,)
18:04:57.759 386, 1647270297759, thing(0,1,obstacle,)
18:04:57.759 386, 1647270297759, thing(-2,-2,obstacle,)
18:04:57.759 386, 1647270297759, thing(0,-1,obstacle,)
18:04:57.759 386, 1647270297759, thing(0,-3,obstacle,)
18:04:57.759 386, 1647270297759, thing(2,-2,obstacle,)
18:04:57.759 386, 1647270297759, role(worker,5,[rotate,request,disconnect,move,submit,adopt,clear,detach,skip,attach,connect],[2,1,1,0],0.3,1)
18:04:57.759 386, 1647270297759, thing(4,-1,obstacle,)
18:04:57.759 386, 1647270297759, task(task0,137,10,[req(0,1,b2)])
18:04:57.759 386, 1647270297759, deadline(1647270301681)
18:04:57.759 386, 1647270297759, requestAction
18:04:57.759 386, 1647270297759, role(explorer,7,[rotate,move,adopt,clear,detach,survey,skip,attach],[3,0],0.3,1)
18:04:57.759 386, 1647270297759, thing(-1,4,obstacle,)
18:04:57.759 386, 1647270297759, thing(-3,1,obstacle,)
18:04:57.759 386, 1647270297759, thing(-1,2,obstacle,)
18:04:57.759 386, 1647270297759, thing(1,1,obstacle,)
18:04:57.759 386, 1647270297759, thing(-1,-2,obstacle,)
18:04:57.759 386, 1647270297759, thing(1,-1,obstacle,)
18:04:57.759 386, 1647270297759, task(task3,278,90,[req(0,1,b0),req(0,2,b0),req(0,3,b2)])
18:04:57.759 386, 1647270297759, thing(1,-3,obstacle,)
18:04:57.759 386, 1647270297759, thing(3,-2,obstacle,)
18:04:57.759 386, 1647270297759, step(162)
18:04:57.759 386, 1647270297759, task(task1,119,40,[req(0,1,b1),req(69,1,b1)])
18:04:57.759 386, 1647270297759, role(default,5,[rotate,move,adopt,clear,detach,skip],[1],0.3,1)
18:04:57.759 386, 1647270297759, thing(0,4,obstacle,)
18:04:57.759 386, 1647270297759, steps(750)
18:04:57.759 386, 1647270297759, thing(-2,-3,obstacle,)
18:04:57.759 386, 1647270297759, thing(0,2,obstacle,)
18:04:57.759 386, 1647270297759, thing(-2,-1,obstacle,)
18:04:57.759 386, 1647270297759, thing(2,-1,obstacle,)
18:04:57.759 386, 1647270297759, thing(0,-2,obstacle,)
18:04:57.759 386, 1647270297759, thing(2,-3,obstacle,)
18:04:57.759 386, 1647270297759, thing(0,-4,obstacle,)
18:04:57.759 386, 1647270297759, thing(4,0,obstacle,)
18:04:57.759 386, 1647270297759, lastActionResult(failed_random)
18:04:57.759 386, 1647270297759, role(digger,5,[rotate,move,adopt,clear,detach,skip],[1,0],1.0,5)
18:04:57.759 386, 1647270297759, role(constructor,5,[rotate,request,disconnect,move,submit,adopt,clear,detach,skip,attach,connect],[1],0.3,1)
18:04:57.759 386, 1647270297759, thing(0,0,entity,A)
18:04:57.759 386, 1647270297759, role(default)
18:04:57.759 386, 1647270297759, thing(-1,3,obstacle,)
18:04:57.759 386, 1647270297759, norm(n1,10,198,[requirement(role,digger,1,)],14)
18:04:57.759 386, 1647270297759, thing(1,2,obstacle,)
18:04:57.759 386, 1647270297759, thing(-1,1,obstacle,)
18:04:57.759 386, 1647270297759, timestamp(1647270297681)
18:04:57.759 386, 1647270297759, score(0)
18:04:57.759 386, 1647270297759, thing(-1,-1,obstacle,)
18:04:57.759 386, 1647270297759, thing(1,0,obstacle,)
18:04:57.759 386, 1647270297759, thing(-1,-3,obstacle,)
18:04:57.759 386, 1647270297759, thing(1,-2,obstacle,)
18:04:57.759 386, 1647270297759, thing(1,-4,obstacle,)
18:04:57.759 386, 1647270297759, thing(3,-1,obstacle,)
18:04:57.759 386, 1647270297759, thing(5,0,obstacle,)
18:04:57.759 386, 1647270297759, energy(100)
18:04:57.759 386, 1647270297759, name(agentA1)
18:04:57.759 386, 1647270297759, lastAction(clear)
18:04:57.759 386, 1647270297759, team(A)
18:04:57.759 386, 1647270297759, task(task2,311,10,[req(0,1,b1)])
18:04:57.759 386, 1647270297759, teamSize(1)
18:04:57.759 386, 1647270297759, lastActionParams([1,0])
18:04:57.759 $$$$$ RULE EXECUTION : If massim produces failed_random randomly : move randomly : e
18:04:57.869 **********  A1  **********
18:04:57.869 388, 1647270297869, actionID(163)
18:04:57.869 388, 1647270297869, lastActionParams([e])
18:04:57.869 388, 1647270297869, simStart
18:04:57.869 388, 1647270297869, thing(0,5,obstacle,)
18:04:57.869 388, 1647270297869, thing(-4,-1,obstacle,)
18:04:57.869 388, 1647270297869, lastAction(move)
18:04:57.869 388, 1647270297869, thing(0,3,obstacle,)
18:04:57.869 388, 1647270297869, deactivated(false)
18:04:57.869 388, 1647270297869, thing(-4,1,obstacle,)
18:04:57.869 388, 1647270297869, thing(0,1,obstacle,)
18:04:57.869 388, 1647270297869, thing(-2,-2,obstacle,)
18:04:57.869 388, 1647270297869, thing(0,-1,obstacle,)
18:04:57.869 388, 1647270297869, lastActionResult(failed_path)
18:04:57.869 388, 1647270297869, thing(0,-3,obstacle,)
18:04:57.869 388, 1647270297869, thing(2,-2,obstacle,)
18:04:57.869 388, 1647270297869, role(worker,5,[rotate,request,disconnect,move,submit,adopt,clear,detach,skip,attach,connect],[2,1,1,0],0.3,1)
18:04:57.869 388, 1647270297869, thing(4,-1,obstacle,)
18:04:57.869 388, 1647270297869, task(task0,137,10,[req(0,1,b2)])
18:04:57.869 388, 1647270297869, timestamp(1647270297791)
18:04:57.869 388, 1647270297869, requestAction
18:04:57.869 388, 1647270297869, role(explorer,7,[rotate,move,adopt,clear,detach,survey,skip,attach],[3,0],0.3,1)
18:04:57.869 388, 1647270297869, thing(-1,4,obstacle,)
18:04:57.869 388, 1647270297869, thing(-3,1,obstacle,)
18:04:57.869 388, 1647270297869, deadline(1647270301791)
18:04:57.869 388, 1647270297869, thing(-1,2,obstacle,)
18:04:57.869 388, 1647270297869, thing(1,1,obstacle,)
18:04:57.869 388, 1647270297869, thing(-1,-2,obstacle,)
18:04:57.869 388, 1647270297869, thing(1,-1,obstacle,)
18:04:57.869 388, 1647270297869, task(task3,278,90,[req(0,1,b0),req(0,2,b0),req(0,3,b2)])
18:04:57.869 388, 1647270297869, thing(1,-3,obstacle,)
18:04:57.869 388, 1647270297869, thing(3,-2,obstacle,)
18:04:57.869 388, 1647270297869, step(163)
18:04:57.869 388, 1647270297869, task(task1,119,40,[req(0,1,b1),req(69,1,b1)])
18:04:57.869 388, 1647270297869, role(default,5,[rotate,move,adopt,clear,detach,skip],[1],0.3,1)
18:04:57.869 388, 1647270297869, thing(0,4,obstacle,)
18:04:57.869 388, 1647270297869, steps(750)
18:04:57.869 388, 1647270297869, thing(-2,-3,obstacle,)
18:04:57.869 388, 1647270297869, thing(0,2,obstacle,)
18:04:57.869 388, 1647270297869, thing(-2,-1,obstacle,)
18:04:57.869 388, 1647270297869, thing(2,-1,obstacle,)
18:04:57.869 388, 1647270297869, thing(0,-2,obstacle,)
18:04:57.869 388, 1647270297869, thing(2,-3,obstacle,)
18:04:57.869 388, 1647270297869, thing(0,-4,obstacle,)
18:04:57.869 388, 1647270297869, thing(4,0,obstacle,)
18:04:57.869 388, 1647270297869, role(digger,5,[rotate,move,adopt,clear,detach,skip],[1,0],1.0,5)
18:04:57.869 388, 1647270297869, role(constructor,5,[rotate,request,disconnect,move,submit,adopt,clear,detach,skip,attach,connect],[1],0.3,1)
18:04:57.869 388, 1647270297869, thing(0,0,entity,A)
18:04:57.869 388, 1647270297869, role(default)
18:04:57.869 388, 1647270297869, thing(-1,3,obstacle,)
18:04:57.869 388, 1647270297869, norm(n1,10,198,[requirement(role,digger,1,)],14)
18:04:57.869 388, 1647270297869, thing(1,2,obstacle,)
18:04:57.869 388, 1647270297869, thing(-1,1,obstacle,)
18:04:57.869 388, 1647270297869, score(0)
18:04:57.869 388, 1647270297869, thing(-1,-1,obstacle,)
18:04:57.869 388, 1647270297869, thing(1,0,obstacle,)
18:04:57.869 388, 1647270297869, thing(-1,-3,obstacle,)
18:04:57.869 388, 1647270297869, thing(1,-2,obstacle,)
18:04:57.869 388, 1647270297869, thing(1,-4,obstacle,)
18:04:57.869 388, 1647270297869, thing(3,-1,obstacle,)
18:04:57.869 388, 1647270297869, thing(5,0,obstacle,)
18:04:57.869 388, 1647270297869, energy(100)
18:04:57.869 388, 1647270297869, name(agentA1)
18:04:57.869 388, 1647270297869, team(A)
18:04:57.869 388, 1647270297869, task(task2,311,10,[req(0,1,b1)])
18:04:57.869 388, 1647270297869, teamSize(1)
18:04:57.869 $$$$$ RULE EXECUTION : If there is an obstacle in front of the agent : clear [[e]]
18:04:57.980 **********  A1  **********
18:04:57.980 390, 1647270297980, deadline(1647270301947)
18:04:57.980 390, 1647270297980, actionID(164)
18:04:57.980 390, 1647270297980, simStart
18:04:57.980 390, 1647270297980, thing(0,5,obstacle,)
18:04:57.980 390, 1647270297980, thing(-4,-1,obstacle,)
18:04:57.980 390, 1647270297980, thing(0,3,obstacle,)
18:04:57.980 390, 1647270297980, deactivated(false)
18:04:57.980 390, 1647270297980, thing(-4,1,obstacle,)
18:04:57.980 390, 1647270297980, thing(0,1,obstacle,)
18:04:57.980 390, 1647270297980, thing(-2,-2,obstacle,)
18:04:57.980 390, 1647270297980, thing(0,-1,obstacle,)
18:04:57.980 390, 1647270297980, thing(0,-3,obstacle,)
18:04:57.980 390, 1647270297980, thing(2,-2,obstacle,)
18:04:57.980 390, 1647270297980, role(worker,5,[rotate,request,disconnect,move,submit,adopt,clear,detach,skip,attach,connect],[2,1,1,0],0.3,1)
18:04:57.980 390, 1647270297980, thing(4,-1,obstacle,)
18:04:57.980 390, 1647270297980, task(task0,137,10,[req(0,1,b2)])
18:04:57.980 390, 1647270297980, requestAction
18:04:57.980 390, 1647270297980, role(explorer,7,[rotate,move,adopt,clear,detach,survey,skip,attach],[3,0],0.3,1)
18:04:57.980 390, 1647270297980, thing(-1,4,obstacle,)
18:04:57.980 390, 1647270297980, thing(-3,1,obstacle,)
18:04:57.980 390, 1647270297980, thing(-1,2,obstacle,)
18:04:57.980 390, 1647270297980, lastActionResult(success)
18:04:57.980 390, 1647270297980, thing(1,1,obstacle,)
18:04:57.980 390, 1647270297980, thing(-1,-2,obstacle,)
18:04:57.980 390, 1647270297980, thing(1,-1,obstacle,)
18:04:57.980 390, 1647270297980, task(task3,278,90,[req(0,1,b0),req(0,2,b0),req(0,3,b2)])
18:04:57.980 390, 1647270297980, thing(1,-3,obstacle,)
18:04:57.980 390, 1647270297980, thing(3,-2,obstacle,)
18:04:57.980 390, 1647270297980, step(164)
18:04:57.980 390, 1647270297980, task(task1,119,40,[req(0,1,b1),req(69,1,b1)])
18:04:57.980 390, 1647270297980, role(default,5,[rotate,move,adopt,clear,detach,skip],[1],0.3,1)
18:04:57.980 390, 1647270297980, thing(0,4,obstacle,)
18:04:57.980 390, 1647270297980, steps(750)
18:04:57.980 390, 1647270297980, thing(-2,-3,obstacle,)
18:04:57.980 390, 1647270297980, thing(0,2,obstacle,)
18:04:57.980 390, 1647270297980, thing(-2,-1,obstacle,)
18:04:57.980 390, 1647270297980, thing(2,-1,obstacle,)
18:04:57.980 390, 1647270297980, thing(0,-2,obstacle,)
18:04:57.980 390, 1647270297980, thing(2,-3,obstacle,)
18:04:57.980 390, 1647270297980, thing(0,-4,obstacle,)
18:04:57.980 390, 1647270297980, thing(4,0,obstacle,)
18:04:57.980 390, 1647270297980, role(digger,5,[rotate,move,adopt,clear,detach,skip],[1,0],1.0,5)
18:04:57.980 390, 1647270297980, role(constructor,5,[rotate,request,disconnect,move,submit,adopt,clear,detach,skip,attach,connect],[1],0.3,1)
18:04:57.980 390, 1647270297980, thing(0,0,entity,A)
18:04:57.980 390, 1647270297980, role(default)
18:04:57.980 390, 1647270297980, thing(-1,3,obstacle,)
18:04:57.980 390, 1647270297980, norm(n1,10,198,[requirement(role,digger,1,)],14)
18:04:57.980 390, 1647270297980, thing(1,2,obstacle,)
18:04:57.980 390, 1647270297980, thing(-1,1,obstacle,)
18:04:57.980 390, 1647270297980, score(0)
18:04:57.980 390, 1647270297980, thing(-1,-1,obstacle,)
18:04:57.980 390, 1647270297980, thing(-1,-3,obstacle,)
18:04:57.980 390, 1647270297980, thing(1,-2,obstacle,)
18:04:57.980 390, 1647270297980, thing(1,-4,obstacle,)
18:04:57.980 390, 1647270297980, thing(3,-1,obstacle,)
18:04:57.980 390, 1647270297980, thing(5,0,obstacle,)
18:04:57.980 390, 1647270297980, name(agentA1)
18:04:57.980 390, 1647270297980, energy(99)
18:04:57.980 390, 1647270297980, lastAction(clear)
18:04:57.980 390, 1647270297980, team(A)
18:04:57.980 390, 1647270297980, task(task2,311,10,[req(0,1,b1)])
18:04:57.980 390, 1647270297980, teamSize(1)
18:04:57.980 390, 1647270297980, timestamp(1647270297947)
18:04:57.980 390, 1647270297980, lastActionParams([1,0])
18:04:57.980 $$$$$ RULE EXECUTION : If there is an obstacle in front of the agent : clear [[1,0]]
18:04:58.199 **********  A1  **********
18:04:58.199 393, 1647270298199, lastActionParams([e])
18:04:58.199 393, 1647270298199, simStart
18:04:58.199 393, 1647270298199, lastAction(move)
18:04:58.199 393, 1647270298199, thing(-2,2,obstacle,)
18:04:58.199 393, 1647270298199, actionID(165)
18:04:58.199 393, 1647270298199, deactivated(false)
18:04:58.199 393, 1647270298199, thing(-4,1,obstacle,)
18:04:58.199 393, 1647270298199, thing(0,1,obstacle,)
18:04:58.199 393, 1647270298199, thing(-2,-2,obstacle,)
18:04:58.199 393, 1647270298199, thing(0,-1,obstacle,)
18:04:58.199 393, 1647270298199, deadline(1647270302080)
18:04:58.199 393, 1647270298199, thing(0,-3,obstacle,)
18:04:58.199 393, 1647270298199, thing(2,-2,obstacle,)
18:04:58.199 393, 1647270298199, role(worker,5,[rotate,request,disconnect,move,submit,adopt,clear,detach,skip,attach,connect],[2,1,1,0],0.3,1)
18:04:58.199 393, 1647270298199, thing(4,-1,obstacle,)
18:04:58.199 393, 1647270298199, thing(4,1,obstacle,)
18:04:58.199 393, 1647270298199, task(task0,137,10,[req(0,1,b2)])
18:04:58.199 393, 1647270298199, requestAction
18:04:58.199 393, 1647270298199, role(explorer,7,[rotate,move,adopt,clear,detach,survey,skip,attach],[3,0],0.3,1)
18:04:58.199 393, 1647270298199, thing(-1,4,obstacle,)
18:04:58.199 393, 1647270298199, thing(-1,2,obstacle,)
18:04:58.199 393, 1647270298199, lastActionResult(success)
18:04:58.199 393, 1647270298199, thing(-1,-2,obstacle,)
18:04:58.199 393, 1647270298199, thing(-3,-1,obstacle,)
18:04:58.199 393, 1647270298199, thing(1,-1,obstacle,)
18:04:58.199 393, 1647270298199, thing(-1,-4,obstacle,)
18:04:58.199 393, 1647270298199, task(task3,278,90,[req(0,1,b0),req(0,2,b0),req(0,3,b2)])
18:04:58.199 393, 1647270298199, thing(1,-3,obstacle,)
18:04:58.199 393, 1647270298199, thing(3,-2,obstacle,)
18:04:58.199 393, 1647270298199, thing(3,0,obstacle,)
18:04:58.199 393, 1647270298199, step(165)
18:04:58.199 393, 1647270298199, task(task1,119,40,[req(0,1,b1),req(69,1,b1)])
18:04:58.199 393, 1647270298199, role(default,5,[rotate,move,adopt,clear,detach,skip],[1],0.3,1)
18:04:58.199 393, 1647270298199, thing(-2,1,obstacle,)
18:04:58.199 393, 1647270298199, thing(-2,3,obstacle,)
18:04:58.199 393, 1647270298199, steps(750)
18:04:58.199 393, 1647270298199, thing(-2,-3,obstacle,)
18:04:58.199 393, 1647270298199, thing(0,2,obstacle,)
18:04:58.199 393, 1647270298199, thing(-2,-1,obstacle,)
18:04:58.199 393, 1647270298199, thing(2,-1,obstacle,)
18:04:58.199 393, 1647270298199, thing(0,-2,obstacle,)
18:04:58.199 393, 1647270298199, thing(2,-3,obstacle,)
18:04:58.199 393, 1647270298199, thing(0,-4,obstacle,)
18:04:58.199 393, 1647270298199, thing(4,0,obstacle,)
18:04:58.199 393, 1647270298199, role(digger,5,[rotate,move,adopt,clear,detach,skip],[1,0],1.0,5)
18:04:58.199 393, 1647270298199, role(constructor,5,[rotate,request,disconnect,move,submit,adopt,clear,detach,skip,attach,connect],[1],0.3,1)
18:04:58.199 393, 1647270298199, thing(0,0,entity,A)
18:04:58.199 393, 1647270298199, role(default)
18:04:58.199 393, 1647270298199, thing(-1,3,obstacle,)
18:04:58.199 393, 1647270298199, norm(n1,10,198,[requirement(role,digger,1,)],14)
18:04:58.199 393, 1647270298199, thing(-1,1,obstacle,)
18:04:58.199 393, 1647270298199, score(0)
18:04:58.199 393, 1647270298199, thing(-1,-1,obstacle,)
18:04:58.199 393, 1647270298199, thing(-3,-2,obstacle,)
18:04:58.199 393, 1647270298199, thing(-1,-3,obstacle,)
18:04:58.199 393, 1647270298199, thing(1,-2,obstacle,)
18:04:58.199 393, 1647270298199, thing(1,-4,obstacle,)
18:04:58.199 393, 1647270298199, thing(3,-1,obstacle,)
18:04:58.199 393, 1647270298199, thing(5,0,obstacle,)
18:04:58.199 393, 1647270298199, energy(100)
18:04:58.199 393, 1647270298199, name(agentA1)
18:04:58.199 393, 1647270298199, team(A)
18:04:58.199 393, 1647270298199, timestamp(1647270298080)
18:04:58.199 393, 1647270298199, task(task2,311,10,[req(0,1,b1)])
18:04:58.199 393, 1647270298199, teamSize(1)
18:04:58.199 $$$$$ RULE EXECUTION : When previous move is successful : move randomly : e
18:04:58.309 **********  A1  **********
18:04:58.309 395, 1647270298309, lastActionParams([e])
18:04:58.309 395, 1647270298309, simStart
18:04:58.309 395, 1647270298309, lastAction(move)
18:04:58.309 395, 1647270298309, thing(-2,2,obstacle,)
18:04:58.309 395, 1647270298309, actionID(166)
18:04:58.309 395, 1647270298309, thing(-4,-1,obstacle,)
18:04:58.309 395, 1647270298309, deactivated(false)
18:04:58.309 395, 1647270298309, thing(-2,-2,obstacle,)
18:04:58.309 395, 1647270298309, thing(0,-1,obstacle,)
18:04:58.309 395, 1647270298309, thing(0,-3,obstacle,)
18:04:58.309 395, 1647270298309, deadline(1647270302215)
18:04:58.309 395, 1647270298309, thing(2,0,obstacle,)
